Parcela;Obs_parcela;N;Nome_comum;DAP;Altura;Altura_medida_estimada;Morta;Tipo;Ano;;;;;;;;;;;
TNS_067a072;NA;1758;PITOMBA DA MATA;13,2;12,9;EST;NA;NA;2015;;;;;;;;;;;
TNS_067a072;NA;1759;ROSADA BRAVA;31,5;22,8;EST;NA;NA;2015;;;;;;;;;;;
TNS_067a072;NA;1760;TACHI VERMELHO;54,2;30,5;EST;NA;NA;2015;;;;;;;;;;;
TNS_067a072;NA;1761;ENVIRA AMARELA;25,4;20,0;EST;NA;NA;2015;;;;;;;;;;;
TNS_067a072;NA;1761H;CARAIPE;11,5;11,7;EST;NA;NA;2015;;;;;;;;;;;
TNS_067a072;NA;1762;ENVIRA TAIA;14,7;14,0;EST;NA;NA;2015;;;;;;;;;;;
TNS_067a072;NA;1762A1;MATAMATA AMARELO;14,0;13,5;EST;NA;NA;2015;;;;;;;;;;;
TNS_067a072;NA;1762A2;PEPINO DA MATA;11,8;12,0;EST;NA;NA;2015;;;;;;;;;;;
TNS_067a072;NA;1732B;INGA COPAIBA;NA;NA;EST;NA;NA;2015;;;;;;;;;;;
TNS_067a072;NA;1763;MATAMATA AMARELO;13,0;12,8;EST;NA;NA;2015;;;;;;;;;;;
TNS_067a072;NA;1764; INGA PELUDA;14,8;14,0;EST;NA;NA;2015;;;;;;;;;;;
TNS_067a072;NA;1765;CUCUBA BRANCA;NA;NA;EST;NA;NA;2015;;;;;;;;;;;
TNS_067a072;NA;1765;CARDEIRO;33,0;23,4;EST;NA;NA;2015;;;;;;;;;;;
TNS_067a072;NA;1765F;MUIRAJIBOIA AMARELA;11,5;11,7;EST;NA;NA;2015;;;;;;;;;;;
TNS_067a072;NA;1766;ENVIRA AMARGOSA;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_067a072;NA;1767;ABIURANA;17,4;15,7;EST;NA;NA;2015;;;;;;;;;;;
TNS_067a072;NA;1768;MUIRAXIMBE;10,5;11,0;EST;NA;NA;2015;;;;;;;;;;;
TNS_067a072;NA;1769;LEITEIRA;50,7;29,5;EST;NA;NA;2015;;;;;;;;;;;
TNS_067a072;NA;1770;BREU VERMELHO;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_067a072;NA;1770D;INGA VERMELHA;13,1;12,9;EST;NA;NA;2015;;;;;;;;;;;
TNS_067a072;NA;1771;ARABA ROXO;19,0;16,6;EST;NA;NA;2015;;;;;;;;;;;
TNS_067a072;NA;1772;BREU VERMELHO;27,8;21,1;EST;NA;NA;2015;;;;;;;;;;;
TNS_067a072;NA;1773;ARACA BRAVO;13,5;13,2;EST;NA;NA;2015;;;;;;;;;;;
TNS_067a072;NA;1774;JIBOINHA;12,5;12,5;EST;NA;NA;2015;;;;;;;;;;;
TNS_067a072;NA;1774B;TACHI VERMELHO;17,4;15,7;EST;NA;NA;2015;;;;;;;;;;;
TNS_067a072;NA;1775;CASTANHA JARANA FG;16,5;15,1;EST;NA;NA;2015;;;;;;;;;;;
TNS_067a072;NA;1776;ARABA ROXO;20,5;17,4;EST;NA;NA;2015;;;;;;;;;;;
TNS_067a072;NA;1777;MUIRAPIRANGA FG;14,5;13,8;EST;NA;NA;2015;;;;;;;;;;;
TNS_067a072;NA;1777A;INGA VERMELHA;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_067a072;NA;1778;ENVIRA SARA SARA;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_067a072;NA;1778A;MUIRAJIBOIA AMARELA;12,5;12,5;EST;NA;NA;2015;;;;;;;;;;;
TNS_067a072;NA;1779;FALSA RAINHA;14,5;13,8;EST;NA;NA;2015;;;;;;;;;;;
TNS_067a072;NA;1779D;SIRINGARANA;12,3;12,3;EST;NA;NA;2015;;;;;;;;;;;
TNS_067a072;NA;1780;ENVIRA FOFA;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1781;INGA VERMELHA;16,0;14,8;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1782;MUIRAPIRANGA AMARELA;27,3;20,9;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1783;PITOMBA DA MATA;19,0;16,6;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1784;CARDEIRO;45,4;27,9;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1785;MUIRAPIRANGA FG;26,8;20,7;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1786;INGARANA;16,5;15,1;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1786B;MUIRAJIBOIA AMARELA;10,8;11,2;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1787;JUTAI MIRIM;15,8;14,7;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1788;CARDEIRO;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1789;FAVEIRA;28,5;21,5;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1790;TAUARI;32,4;23,2;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1790H;MACUCU CHIADOR;11,6;11,8;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1791;FAVEIRA;18,3;16,2;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1792;ABIURANA ROXA;20,6;17,5;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1793;UCUUBA VERMELHA;11,5;11,7;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1793A;LOURO FOFO;12,0;12,1;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1794;MUIRATINGA;18,5;16,3;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1794C;SUCUPIRA;12,2;12,2;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1795;FAVEIRA;19,4;16,8;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1796;JOAO MOLE;36,3;24,7;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1796E;BREU VERMELHO;12,5;12,5;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1797;BREU VERMELHO;16,5;15,1;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1797B;MATAMATA AMARELO;12,0;12,1;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1798;CARDEIRO;30,0;22,1;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1798B;PAU SANDRA;11,6;11,8;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1799;CARDEIRO;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1800;CHICHUA;15,0;14,1;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1800B;SERINGARANA;15,3;14,3;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1801;INGA;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1802;MACUCU FARINHA SECA;26,0;20,3;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1803;LEITEIRA;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1804;LOURO CAPITIU;16,2;14,9;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1805;MATAMATA AMARELO;11,8;12,0;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1806;CARDEIRO;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1807;CARDEIRO;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1808;SERINGARANA;15,6;14,5;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1809;CARDEIRO;41,2;26,5;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1810;PAJURAZINHO;112,5;40,4;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1811;SERINGARANA;40,0;26,1;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1812;MACUCU CHIADOR;15,6;14,5;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1812G;ENVIRA FOFA;11,2;11,5;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1813;MACUCU FOFO;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1814;MACUCU FOFO;37,0;25,0;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1814A;TAUARI;13,4;13,1;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1815;ABIURANA BACURI;23,0;18,8;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1816;CARDEIRO;48,8;28,9;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1817;ABIURANA;16,0;14,8;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1818;TAUARI;23,0;18,8;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1819;JARAI;23,0;18,8;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1820;MUIRAJIBOIA PRETA;13,2;12,9;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1821;BREU VERMELHO;17,0;15,4;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1822;CARDEIRO;19,2;16,7;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1823;ABIURANA BACURI;31,2;22,6;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1824;ARABA ROXO;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1825;GITO BRANCO;16,4;15,0;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1825I;JARAI;10,7;11,2;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1826;MATAMATA AMARELO;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1827;ARABA ROXO;20,0;17,2;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1828;UCUUBA VERMELHA;11,8;12,0;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1829;CUMARU;56,0;30,9;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1830;MUIRAPIRANGA;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1831;ENVIRA AMARELA;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1832;FAVA FOFA;19,8;17,1;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1833;SERINGARANA;27,9;21,2;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1834;CORACAO DE NEGRO;28,0;21,2;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1835;SERINGARANA;72,1;34,6;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1836;UCUUBA;16,2;14,9;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1837;ENVIRA PRETA;36,8;24,9;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1838;BREU;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1839;PIMENTA DE NAMBU;23,1;18,8;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1840;UCUQUIRANA ;18,0;16,0;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1840A;INHARE;10,3;10,9;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1841;MACUCU;26,2;20,4;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1841A;CARDEIRO;14,0;13,5;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1842;ENVIRA FOFA;16,0;14,8;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1843;GITO BRANCO;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1844;TAPURA LISA;18,9;16,5;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1845;GITO BRANCO;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1846;GITO;21,4;17,9;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1847;TARUMA;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1848;TAQUARI;13,0;12,8;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1849;SERINGARANA;16,0;14,8;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1850;GITO BRANCO;18,7;16,4;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1851;MUIRAPIRANGA FG;20,9;17,7;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1852;GITO VERMELHO;38,7;25,6;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1853;ABIURANA;32,5;23,2;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1854;SERINGARANA;41,5;26,6;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1854A;ENVIRA PRETA;11,4;11,7;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1855;FAVEIRA;14,0;13,5;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1856;PITOMBA DA MATA;22,2;18,4;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1857;LOURO CHUMBO;16,8;15,3;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1858;SERINGA VERMELHA;24,5;19,6;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1859;MUIRATINGA;31,0;22,6;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1860;GITO VERMELHO;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1861;SERINGARANA;14,2;13,6;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1862;UXIRANA;27,2;20,9;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1863;URUCURANA;29,8;22,0;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1864;TACHI VERMELHO;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1865;GITO VERMELHO;13,5;13,2;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1866;URUCURANA;53,2;30,2;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1867;PAU SANDRA;13,0;12,8;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1868;JOAO MOLE;15,5;14,5;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1868F;MUIRAPIRANGA FOLHA GRANDE;11,6;11,8;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1869;JARAI;23,7;19,1;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1869G;MUIRAPIRANGA;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1870;UCUUBA VERMELHA;17,8;15,9;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1871;ARACA BRAVO;17,0;15,4;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1872;LOURO FOFO;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1873;BREU BRANCO;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1874;SERINGA VERMELHA;32,5;23,2;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1875;TANIMBUCA;20,4;17,4;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1876;ARACA BRAVO;14,3;13,7;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1877;TARUMA;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1878;BREU VERMELHO;19,6;16,9;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1879;MARUPA;24,5;19,6;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1880;TAPURA LISA;23,9;19,2;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1881;SERINGA VERMELHA;19,0;16,6;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1882;SERINGA VERMELHA;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1883;TARUMA;31,0;22,6;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1884;UCUUBA;16,0;14,8;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1885;ARACA BRAVO;27,2;20,9;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1886;PURUI;14,5;13,8;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1887;MUIRAPIRANGA FG;38,3;25,5;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1888;UCUUBA;21,3;17,9;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1889;PURUI;11,7;11,9;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1890;CASTANHA DE PACA;26,2;20,4;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1891;ABIURANA;41,6;26,6;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1892;CARDEIRO;21,7;18,1;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1893;CARAIPE;18,0;16,0;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1894;UXI COCO;23,4;19,0;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1895;SORVA GRANDE;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1896;PAU RAINHA;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1897;TAPURA LISA;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1898;UXI DE COTIA;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1899;GITO BRANCO;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1900;MUIRAPIRANGA FG;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1900A;MARIRANA BRANCA;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1901;UCUUBA VERMELHA;17,5;15,7;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1902;CARAIPE;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1903;SUCUUBA;26,5;20,5;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1904;MUIRAPIRANGA FG;31,7;22,9;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1905;CANELINHO;42,0;26,8;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1906;ABIURANA BACURI;14,3;13,7;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1907;UCUUBA VERMELHA;18,3;16,2;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1908;UCUQUIRANA VERDADEIRA;15,4;14,4;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1909;MACUCU;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1910;MUIRAPIRANGA FM;13,5;13,2;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1911;PURUI;13,3;13,0;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1912;UCUUBA VERMELHA;22,3;18,4;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1913;ABIURANA BACURI;15,8;14,7;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1914;ARACA BRAVO;17,0;15,4;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1915;MATAMATA AMARELO;24,5;19,6;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1916;TARUMA;31,8;22,9;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1917;MUIRAJIBOIA;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1893G;ARACA BRAVO;11,3;11,6;EST;NA;NA;2015;;;;;;;;;;;
TNS_073a078;NA;1921G;UCUUBA BRANCA;11,4;11,7;EST;NA;NA;2015;;;;;;;;;;;
TNS_079a084;NA;1918;MACUCU CHIADOR;58,0;31,4;EST;NA;NA;2015;;;;;;;;;;;
TNS_079a084;NA;1919;MUIRAPIRANGA;39,0;25,7;EST;NA;NA;2015;;;;;;;;;;;
TNS_079a084;NA;1920;TAPURA LISA;24,4;19,5;EST;NA;NA;2015;;;;;;;;;;;
TNS_079a084;NA;1921;ABIURANA;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_079a084;NA;1922;MATAMATA AMARELO;14,3;13,7;EST;NA;NA;2015;;;;;;;;;;;
TNS_079a084;NA;1923;MUIRAJIBOIA;21,4;17,9;EST;NA;NA;2015;;;;;;;;;;;
TNS_079a084;NA;1924;ABIURANA BACURI;31,7;22,9;EST;NA;NA;2015;;;;;;;;;;;
TNS_079a084;NA;1925;SERINGA VERMELHA;11,8;12,0;EST;NA;NA;2015;;;;;;;;;;;
TNS_079a084;NA;1926;SERINGA VERMELHA;24,0;19,3;EST;NA;NA;2015;;;;;;;;;;;
TNS_079a084;NA;1927;CARDEIRO;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_079a084;NA;1928;ENVIRA PRETA;19,2;16,7;EST;NA;NA;2015;;;;;;;;;;;
TNS_079a084;NA;1929;LOURO CHUMBO;14,4;13,8;EST;NA;NA;2015;;;;;;;;;;;
TNS_079a084;NA;1930;GITO BRANCO;17,7;15,8;EST;NA;NA;2015;;;;;;;;;;;
TNS_079a084;NA;1931;MUIRAPIRANGA;24,2;19,4;EST;NA;NA;2015;;;;;;;;;;;
TNS_079a084;NA;1932;MUIRAJIBOIA AMARELA;27,0;20,8;EST;NA;NA;2015;;;;;;;;;;;
TNS_079a084;NA;1933;MOELA DE MUTUM;15,7;14,6;EST;NA;NA;2015;;;;;;;;;;;
TNS_079a084;NA;1934;MANDIOQUEIRA;43,5;27,3;EST;NA;NA;2015;;;;;;;;;;;
TNS_079a084;NA;1935;ARABA ROXO;35,0;24,2;EST;NA;NA;2015;;;;;;;;;;;
TNS_079a084;NA;1936;UCUUBA;12,9;12,7;EST;NA;NA;2015;;;;;;;;;;;
TNS_079a084;NA;1937;UCUUBA;20,1;17,2;EST;NA;NA;2015;;;;;;;;;;;
TNS_079a084;NA;1938;INGA VERMELHA;21,0;17,7;EST;NA;NA;2015;;;;;;;;;;;
TNS_079a084;NA;1939;JACAREUBA;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_079a084;NA;1940;CASTANHA DE PACA;19,0;16,6;EST;NA;NA;2015;;;;;;;;;;;
TNS_079a084;NA;1940A;LOURO PRETO;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_079a084;NA;1940B;BREU VERMELHO;12,0;12,1;EST;NA;NA;2015;;;;;;;;;;;
TNS_079a084;NA;1940G;MUIRAPIRANGA FOLHA GRANDE;11,6;11,8;EST;NA;NA;2015;;;;;;;;;;;
TNS_079a084;NA;1941;TACHI VERMELHO;38,3;25,5;EST;NA;NA;2015;;;;;;;;;;;
TNS_079a084;NA;1942;INGARANA;23,0;18,8;EST;NA;NA;2015;;;;;;;;;;;
TNS_079a084;NA;1943;TAMACORE;15,7;14,6;EST;NA;NA;2015;;;;;;;;;;;
TNS_079a084;NA;1944;SERINGA VERMELHA;20,7;17,6;EST;NA;NA;2015;;;;;;;;;;;
TNS_079a084;NA;1945;TARUMA;64,0;32,9;EST;NA;NA;2015;;;;;;;;;;;
TNS_079a084;NA;1946;SERINGARANA;32,8;23,3;EST;NA;NA;2015;;;;;;;;;;;
TNS_079a084;NA;1947;UCUUBA;10,5;11,0;EST;NA;NA;2015;;;;;;;;;;;
TNS_079a084;NA;1948;CUMARU;24,0;19,3;EST;NA;NA;2015;;;;;;;;;;;
TNS_079a084;NA;1949;ROSADA BRAVA;42,6;27,0;EST;NA;NA;2015;;;;;;;;;;;
TNS_079a084;NA;1950;MACUCU D'AGUA;24,3;19,5;EST;NA;NA;2015;;;;;;;;;;;
TNS_079a084;NA;1951;UCUUBA VERMELHA;12,8;12,7;EST;NA;NA;2015;;;;;;;;;;;
TNS_079a084;NA;1952;ABIURANA BACURI;18,7;16,4;EST;NA;NA;2015;;;;;;;;;;;
TNS_079a084;NA;1952A;LOURO ARITO ;12,4;12,4;EST;NA;NA;2015;;;;;;;;;;;
TNS_079a084;NA;1953;AMAPA ROXO;14,2;13,6;EST;NA;NA;2015;;;;;;;;;;;
TNS_079a084;NA;1954;PAU RAINHA;15,8;14,7;EST;NA;NA;2015;;;;;;;;;;;
TNS_079a084;NA;1955;ABIURANA;42,0;26,8;EST;NA;NA;2015;;;;;;;;;;;
TNS_079a084;NA;1956;MUIRAPIRANGA;22,5;18,5;EST;NA;NA;2015;;;;;;;;;;;
TNS_079a084;NA;1957;SUCUPIRA PRETA;38,6;25,6;EST;NA;NA;2015;;;;;;;;;;;
TNS_079a084;NA;1958;MUIRAJIBOIA;16,9;15,3;EST;NA;NA;2015;;;;;;;;;;;
TNS_079a084;NA;1959;UCUUBA;14,6;13,9;EST;NA;NA;2015;;;;;;;;;;;
TNS_079a084;NA;1960;GITO;15,7;14,6;EST;NA;NA;2015;;;;;;;;;;;
TNS_079a084;NA;1961;ABIURANA BACURI;16,5;15,1;EST;NA;NA;2015;;;;;;;;;;;
TNS_079a084;NA;1962;TANIMBUCA;17,5;15,7;EST;NA;NA;2015;;;;;;;;;;;
TNS_079a084;NA;1963;ABIURANA BACURI;31,7;22,9;EST;NA;NA;2015;;;;;;;;;;;
TNS_079a084;NA;1964;AMAPA ROXO;18,0;16,0;EST;NA;NA;2015;;;;;;;;;;;
TNS_079a084;NA;1965;TAPURA LISA;29,8;22,0;EST;NA;NA;2015;;;;;;;;;;;
TNS_079a084;NA;1966;ABIURANA BACURI;50,0;29,3;EST;NA;NA;2015;;;;;;;;;;;
TNS_079a084;NA;1967;LOURO PRETO;13,3;13,0;EST;NA;NA;2015;;;;;;;;;;;
TNS_079a084;NA;1967B;LOURO PRETO;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_079a084;NA;1968;CACAU DE COTIA;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_079a084;NA;1969;GITO BRANCO;16,8;15,3;EST;NA;NA;2015;;;;;;;;;;;
TNS_079a084;NA;1970;MUIRAPIRANGA FG;35,6;24,4;EST;NA;NA;2015;;;;;;;;;;;
TNS_079a084;NA;1971;CARAIPE;19,7;17,0;EST;NA;NA;2015;;;;;;;;;;;
TNS_079a084;NA;1972;ABIURANA BACURI;28,0;21,2;EST;NA;NA;2015;;;;;;;;;;;
TNS_079a084;NA;1972B;ARACA BRAVO;12,2;12,2;EST;NA;NA;2015;;;;;;;;;;;
TNS_079a084;NA;1973;GITO BRANCO;NA;NA;EST;M;NA;2015;;;;;;;;;;;
TNS_079a084;NA;1974;GITO BRANCO;15,4;14,4;EST;NA;NA;2015;;;;;;;;;;;
TNS_079a084;NA;1975;UCUUBA VERMELHA;29,0;21,7;EST;NA;NA;2015;;;;;;;;;;;
TNS_079a084;NA;1976;MATAMATA AMARELO;17,0;15,4;EST;NA;NA;2015;;;;;;;;;;;
